"","start_id","start_name","start_latitude","start_longitude","end_id","end_name","end_latitude","end_longitude","n"
"207",3258,"W 27 St & 10 Ave",40.75018156,-74.00218427,285,"Broadway & E 14 St",40.73454567,-73.99074142,11
"208",388,"W 26 St & 10 Ave",40.74971775,-74.00295035,285,"Broadway & E 14 St",40.73454567,-73.99074142,11
"209",369,"Washington Pl & 6 Ave",40.73224119,-74.00026394,285,"Broadway & E 14 St",40.73454567,-73.99074142,11
"210",247,"Perry St & Bleecker St",40.73535398,-74.00483091,285,"Broadway & E 14 St",40.73454567,-73.99074142,11
"211",408,"Market St & Cherry St",40.71076228,-73.99400398,291,"Madison St & Montgomery St",40.713126,-73.984844,11
"212",331,"Pike St & Monroe St",40.71173107,-73.99193043,291,"Madison St & Montgomery St",40.713126,-73.984844,11
"213",319,"Fulton St & Broadway",40.711066,-74.009447,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"214",545,"E 23 St & 1 Ave",40.736502,-73.97809472,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"215",410,"Suffolk St & Stanton St",40.72066442,-73.98517977,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"216",341,"Stanton St & Mangin St",40.71782143,-73.97628939,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"217",531,"Forsyth St & Broome St",40.71893904,-73.99266288,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"218",388,"W 26 St & 10 Ave",40.74971775,-74.00295035,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"219",485,"W 37 St & 5 Ave",40.75038009,-73.98338988,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"220",533,"Broadway & W 38 St",40.75299641,-73.98721619,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"221",146,"Hudson St & Reade St",40.71625008,-74.0091059,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
"222",387,"Centre St & Chambers St",40.71273266,-74.0046073,293,"Lafayette St & E 8 St",40.73020661,-73.99102628,11
